1.23488e+06;565240;1.29342e+06;1;12
1.23148e+06;638880;1.27329e+06;1;14
1.23128e+06;637269;1.27336e+06;1;14
1.22644e+06;630464;1.27411e+06;1;14
1.22556e+06;611940;1.27721e+06;1;14
1.22484e+06;569141;1.2947e+06;1;10
1.22318e+06;624005;1.27595e+06;1;15
1.22258e+06;598107;1.2798e+06;1;14
1.22207e+06;589375;1.28413e+06;1;12
1.22169e+06;558745;1.2998e+06;3;12
1.22082e+06;594425;1.28065e+06;1;14
1.22008e+06;616009;1.27667e+06;1;15
1.21939e+06;587315;1.28466e+06;1;13
1.21847e+06;620921;1.276e+06;1;15
1.2182e+06;572587;1.29026e+06;1;11
1.21764e+06;617565;1.277e+06;1;15
1.21694e+06;596573;1.28088e+06;1;14
1.21667e+06;624564;1.27611e+06;1;15
1.21645e+06;617311;1.27771e+06;1;15
1.2157e+06;623515;1.27612e+06;1;13
1.21278e+06;604739;1.28047e+06;1;13
1.20538e+06;605983;1.27898e+06;1;15
1.20538e+06;637095;1.2734e+06;1;15
1.20419e+06;613246;1.27795e+06;1;15
1.2016e+06;604590;1.28067e+06;1;14
1.20002e+06;559560;1.29955e+06;3;12
1.19901e+06;604551;1.28141e+06;1;14
1.19758e+06;606642;1.27929e+06;1;15
1.1975e+06;621837;1.27647e+06;1;15
1.19651e+06;587519;1.28461e+06;1;13
1.19597e+06;605398;1.28004e+06;1;15
1.19526e+06;575971;1.28809e+06;1;14
1.19502e+06;638880;1.27471e+06;1;14
1.1934e+06;620388;1.27857e+06;1;15
1.19191e+06;608389;1.27973e+06;1;15
1.19141e+06;590773;1.2815e+06;1;14
1.18786e+06;608211;1.27977e+06;1;15
1.18713e+06;606432;1.28099e+06;1;14
1.18643e+06;582298;1.28534e+06;1;12
1.18146e+06;625981;1.2753e+06;1;14
1.17941e+06;586649;1.28685e+06;1;14
1.17423e+06;557050;1.3001e+06;3;13
1.16938e+06;568759;1.29701e+06;1;11
1.16914e+06;610068;1.27904e+06;1;15
1.16751e+06;572033;1.29053e+06;1;12
1.16659e+06;581200;1.28733e+06;1;13
1.1665e+06;575272;1.2895e+06;1;13
1.1654e+06;570056;1.29191e+06;1;12
1.16341e+06;608580;1.28064e+06;1;15
1.16182e+06;583078;1.28794e+06;1;13
1.15909e+06;600436;1.28161e+06;1;14
1.15485e+06;632840;1.27689e+06;1;13
1.15444e+06;597038;1.28221e+06;1;14
1.1536e+06;609603;1.27927e+06;1;14
1.15334e+06;612978;1.27931e+06;1;15
1.15253e+06;629383;1.27703e+06;1;14
1.14877e+06;606388;1.28115e+06;1;15
1.14565e+06;587431;1.2847e+06;1;14
1.14369e+06;586996;1.28674e+06;1;13
1.14292e+06;575420;1.28825e+06;1;13
1.14227e+06;584212;1.28791e+06;1;13
1.14148e+06;555912;1.30048e+06;3;14
1.13662e+06;602303;1.28249e+06;1;15
1.13595e+06;590969;1.2828e+06;1;14
1.13022e+06;574121;1.29028e+06;1;13
1.13017e+06;575467;1.28978e+06;1;13
1.12931e+06;609160;1.28003e+06;1;15
1.12794e+06;592061;1.28498e+06;1;14
1.12764e+06;574786;1.29048e+06;1;12
1.12631e+06;559891;1.29738e+06;1;13
1.12198e+06;560741;1.29926e+06;3;13
1.11957e+06;563737;1.29892e+06;3;13
1.11916e+06;568365;1.29908e+06;3;14
1.11835e+06;573270;1.29892e+06;3;14
1.11812e+06;597217;1.28336e+06;1;15
1.11808e+06;609814;1.28074e+06;1;15
1.11751e+06;597720;1.28319e+06;1;15
1.11677e+06;561259;1.29919e+06;3;13
1.11322e+06;632212;1.2769e+06;1;14
1.11296e+06;565730;1.29928e+06;3;14
1.10982e+06;607034;1.28311e+06;1;15
1.10706e+06;593819;1.28369e+06;1;15
1.10679e+06;566031;1.29923e+06;1;12
1.10603e+06;598909;1.28351e+06;1;15
1.10194e+06;603662;1.28382e+06;1;15
1.10192e+06;562120;1.29928e+06;3;14
1.10077e+06;562103;1.29995e+06;3;13
1.10031e+06;637095;1.27602e+06;1;15
1.09913e+06;564398;1.29954e+06;3;13
1.09896e+06;589337;1.2864e+06;1;15
1.09796e+06;564561;1.29992e+06;3;14
1.09777e+06;590507;1.28652e+06;1;15
1.09652e+06;557831;1.29998e+06;3;13
1.09628e+06;620335;1.28129e+06;1;14
1.09353e+06;609793;1.28377e+06;1;15
1.09272e+06;600843;1.28456e+06;1;15
1.09167e+06;591478;1.28522e+06;1;15
1.08569e+06;595907;1.28617e+06;1;14
1.08428e+06;577120;1.28841e+06;1;14
1.08334e+06;570895;1.29915e+06;3;15
1.07866e+06;583693;1.28869e+06;1;15
1.0784e+06;570895;1.29922e+06;3;15
1.07831e+06;587684;1.28904e+06;1;14
1.07656e+06;597466;1.28491e+06;1;15
1.07617e+06;570895;1.29923e+06;3;15
1.07328e+06;570895;1.29924e+06;3;15
1.07252e+06;570895;1.29931e+06;3;15
1.07035e+06;570895;1.29932e+06;3;15
1.06756e+06;576490;1.28938e+06;1;14
1.06744e+06;588707;1.28771e+06;1;15
1.06697e+06;592924;1.28707e+06;1;15
1.06624e+06;588707;1.28815e+06;1;15
1.06622e+06;570895;1.29936e+06;3;15
1.06153e+06;567889;1.29936e+06;3;15
1.05744e+06;590507;1.28782e+06;1;15
1.05452e+06;567889;1.29953e+06;3;15
1.05154e+06;588707;1.28834e+06;1;15
1.04899e+06;557614;1.30009e+06;3;14
1.04814e+06;578290;1.28976e+06;1;14
1.04744e+06;565306;1.29954e+06;3;14
1.04722e+06;568260;1.29996e+06;3;15
1.04663e+06;588707;1.28836e+06;1;15
1.04332e+06;588707;1.28844e+06;1;15
1.03584e+06;576490;1.2912e+06;1;14
1.03536e+06;588707;1.2889e+06;1;15
1.03233e+06;588707;1.28926e+06;1;15
1.0235e+06;550969;1.30205e+06;3;14
1.02235e+06;548162;1.30315e+06;3;13
1.01166e+06;546354;1.30523e+06;3;13
1.00748e+06;547976;1.30368e+06;3;13
1.00715e+06;551261;1.30121e+06;3;14
1.00704e+06;553544;1.30108e+06;3;14
1.00583e+06;560611;1.30017e+06;3;15
1.00176e+06;557024;1.30024e+06;3;15
1e+06;541065;1.30682e+06;3;13
987748;539938;1.31216e+06;3;13
979429;543092;1.30594e+06;3;14
978646;540028;1.30967e+06;3;13
977905;554242;1.30056e+06;3;15
974754;543092;1.30596e+06;3;14
969328;552057;1.30152e+06;3;15
968670;541394;1.30951e+06;3;14
968536;549294;1.30225e+06;3;15
967478;549866;1.30324e+06;3;14
966068;553500;1.30125e+06;3;15
958218;551040;1.30213e+06;3;15
956669;543195;1.30612e+06;3;15
955418;553515;1.30266e+06;3;15
951536;542831;1.30686e+06;3;14
947742;570895;1.30224e+06;3;15
947346;543102;1.30667e+06;3;14
946481;542908;1.30706e+06;3;14
945987;543767;1.30712e+06;3;14
943105;545216;1.30563e+06;3;15
940650;539762;1.31307e+06;3;13
940114;554321;1.30246e+06;3;15
938701;551040;1.30273e+06;3;15
934278;552250;1.30601e+06;3;15
934197;540444;1.31029e+06;3;14
928523;546863;1.30688e+06;3;15
925173;548740;1.30717e+06;3;15
923039;552754;1.30692e+06;3;15
923022;544387;1.30782e+06;3;14
921639;541781;1.31299e+06;3;14
919842;541827;1.30849e+06;3;14
919496;541781;1.31302e+06;3;14
916934;552754;1.30712e+06;3;15
908184;541974;1.31043e+06;3;14
907314;542287;1.30944e+06;3;15
903973;542287;1.30995e+06;3;15
892258;542287;1.31034e+06;3;15
887715;542287;1.31046e+06;3;15
