1.03206e+06;561509;1.29511e+06;1;14
1.03099e+06;563631;1.29983e+06;3;15
1.02954e+06;563150;1.29996e+06;3;15
1.02619e+06;550248;1.30326e+06;3;13
1.01665e+06;547299;1.30336e+06;3;14
1.01324e+06;550258;1.30142e+06;3;13
1.01254e+06;564684;1.30039e+06;3;14
996646;552101;1.30139e+06;3;14
992526;546339;1.305e+06;3;13
988951;552857;1.30269e+06;3;13
988067;566527;1.30035e+06;3;15
984748;547769;1.30618e+06;3;14
979078;548249;1.30398e+06;3;14
976228;556506;1.30064e+06;3;15
975433;542597;1.30676e+06;3;13
962660;546908;1.30623e+06;3;14
959447;541605;1.30848e+06;3;12
957124;549142;1.30341e+06;3;15
955373;539676;1.31014e+06;3;14
951761;542649;1.30987e+06;3;13
947440;542724;1.30958e+06;3;13
945993;551892;1.30302e+06;3;15
944734;551406;1.3045e+06;3;15
943070;553981;1.30194e+06;3;15
938407;539884;1.31e+06;3;14
935885;556506;1.3017e+06;3;15
934000;547056;1.30689e+06;3;14
933086;548222;1.30628e+06;3;15
931706;555724;1.30339e+06;3;15
931284;543736;1.308e+06;3;14
922911;548222;1.30671e+06;3;15
919807;542782;1.30809e+06;3;15
917533;539817;1.31109e+06;3;14
915389;539727;1.31242e+06;3;14
912165;544692;1.30775e+06;3;15
910295;543687;1.3094e+06;3;15
907998;546602;1.30812e+06;3;15
906385;544429;1.30964e+06;3;15
905841;540777;1.30987e+06;3;15
899632;540777;1.31e+06;3;15
878675;539872;1.31015e+06;3;15
